test_no,test_date,test_type,test_configuration,contractor_study_title,impact_direction,test_family,crash_classification_status,canonical_label,classification_id,family,load_cell_classification_status,raw_barrier_shape,normalized_barrier_shape_key,shape_alias_rule_id,shape_alias_confidence,load_cell_channel_count,force_channel_count,moment_channel_count,pole_index_range_json,expected_pole_count,observed_pole_channel_count,observed_unique_pole_count,missing_pole_indices,duplicate_pole_indices,pole_all_1_8_present,pole_all_1_8_as_measured,missing_expected_channels_json,duplicate_channels_json,mask_summary_json,vehicle_cg_accel_channel_count,vehicle_cg_accel_non_accel_unit_channel_count,vehicle_cg_accel_non_accel_units,vehicle_cg_accel_xyz_present,vehicle_cg_accel_xyz_as_measured,vehicle_cg_accel_any_failed_or_questionable,all_accelerometer_channel_count,metadata_only_waveform_parsed,pole_1_available,pole_1_curve_nos,pole_1_axes,pole_1_units,pole_1_data_statuses,pole_1_channel_statuses,pole_1_all_as_measured,pole_2_available,pole_2_curve_nos,pole_2_axes,pole_2_units,pole_2_data_statuses,pole_2_channel_statuses,pole_2_all_as_measured,pole_3_available,pole_3_curve_nos,pole_3_axes,pole_3_units,pole_3_data_statuses,pole_3_channel_statuses,pole_3_all_as_measured,pole_4_available,pole_4_curve_nos,pole_4_axes,pole_4_units,pole_4_data_statuses,pole_4_channel_statuses,pole_4_all_as_measured,pole_5_available,pole_5_curve_nos,pole_5_axes,pole_5_units,pole_5_data_statuses,pole_5_channel_statuses,pole_5_all_as_measured,pole_6_available,pole_6_curve_nos,pole_6_axes,pole_6_units,pole_6_data_statuses,pole_6_channel_statuses,pole_6_all_as_measured,pole_7_available,pole_7_curve_nos,pole_7_axes,pole_7_units,pole_7_data_statuses,pole_7_channel_statuses,pole_7_all_as_measured,pole_8_available,pole_8_curve_nos,pole_8_axes,pole_8_units,pole_8_data_statuses,pole_8_channel_statuses,pole_8_all_as_measured,vehicle_cg_x_accel_available,vehicle_cg_x_accel_curve_nos,vehicle_cg_x_accel_units,vehicle_cg_x_accel_data_statuses,vehicle_cg_x_accel_channel_statuses,vehicle_cg_x_accel_all_as_measured,vehicle_cg_y_accel_available,vehicle_cg_y_accel_curve_nos,vehicle_cg_y_accel_units,vehicle_cg_y_accel_data_statuses,vehicle_cg_y_accel_channel_statuses,vehicle_cg_y_accel_all_as_measured,vehicle_cg_z_accel_available,vehicle_cg_z_accel_curve_nos,vehicle_cg_z_accel_units,vehicle_cg_z_accel_data_statuses,vehicle_cg_z_accel_channel_statuses,vehicle_cg_z_accel_all_as_measured
7369,2011-02-28,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2011 BUICK LACROSSE CX 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,43,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,44,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,45,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,46,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,47,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,48,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,49,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,50,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,22,G'S,AS MEASURED,PRIMARY,true,true,23,G'S,AS MEASURED,PRIMARY,true,true,24,G'S,AS MEASURED,PRIMARY,true
7394,2011-05-12,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2011 CHEVROLET VOLT 5-DR HATCHBACK,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,43,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,44,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,45,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,46,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,47,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,48,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,49,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,50,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,22,G'S,AS MEASURED,PRIMARY,true,true,23,G'S,AS MEASURED,PRIMARY,true,true,24,G'S,AS MEASURED,PRIMARY,true
7414,2011-06-15,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2011 ACURA ZDX SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,43,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,44,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,45,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,46,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,47,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,48,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,49,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,50,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,22,G'S,AS MEASURED,PRIMARY,true,true,23,G'S,AS MEASURED,PRIMARY,true,true,24,G'S,AS MEASURED,PRIMARY,true
7418,2011-06-21,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2011 NISSAN LEAF SL 5-DR HATCHBACK,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,43,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,44,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,45,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,46,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,47,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,48,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,49,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,50,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,22,G'S,AS MEASURED,PRIMARY,true,true,23,G'S,AS MEASURED,PRIMARY,true,true,24,G'S,AS MEASURED,PRIMARY,true
7438,2011-08-08,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 KIA SORENTO LX SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,43,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,44,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,45,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,46,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,47,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,48,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,49,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,50,Y - GLOBAL,NEWTONS,NO DATA,PRIMARY,false,true,22,G'S,AS MEASURED,PRIMARY,true,true,23,G'S,AS MEASURED,PRIMARY,true,true,24,G'S,AS MEASURED,PRIMARY,true
7455,2011-09-26,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 CHRYSLER TOWN & COUNTRY MINIVAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7462,2011-10-03,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER - 2012 FORD FOCUS 4-DOOR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7463,2011-10-04,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER - 2012 FORD MUSTANG 2-DOOR COUPE,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7466,2011-10-04,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 DODGE AVENGER SXT 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7472,2011-10-06,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 DODGE JOURNEY SE SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7474,2011-10-10,OPTIONAL NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 VOLKSWAGEN PASSAT S 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,CHANNEL FAILED,PRIMARY,false,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7477,2011-10-12,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NEW CAR ASSESSMENT PROGRAM SIDE POLE BARRIER IMPACT TEST,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7485,2011-10-19,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER - 2012 HYUNDAI TUCSON GLS 5-DOOR MPV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7487,2011-10-25,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,SIDE NCAP RIGID POLE 2012 FORD EXPLORER 5-DOOR SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7489,2011-10-24,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 CHEVROLET CAMARO 1LS 2-DR COUPE,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7496,2011-10-31,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NEW CAR ASSESSMENT PROGRAM SIDE POLE BARRIER IMPACT TEST,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,false,true,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,17,G'S,QUESTIONABLE DATA,PRIMARY,false,true,18,G'S,QUESTIONABLE DATA,PRIMARY,false,true,19,G'S,QUESTIONABLE DATA,PRIMARY,false
7497,2011-11-01,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 HYUNDAI ACCENT GLS 4-DR SEDAN,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7506,2011-11-07,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE POLE - 2012 CHEVROLET SUBURBAN 2WD 1/2 TON LS SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,false,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,QUESTIONABLE DATA,PRIMARY,false,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7511,2011-11-10,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,NCAP SIDE IMPACT POLE BARRIER - 2012 FIAT 500 3-DOOR HATCHBACK,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
7512,2011-11-10,NEW CAR ASSESSMENT TEST,VEHICLE INTO POLE,SIDE NCAP RIGID POLE 2012 HONDA PILOT 5-DOOR SUV,side,side,classified,,side_pole_load_cell_8,side_pole_load_cell_barrier,covered_with_mask,POLE,POLE,pole_barrier_unconditional,1,8,8,0,"[1, 8]",8,8,8,,,true,true,[],[],"{""missing_expected_channel_count"": 0, ""duplicate_channel_count"": 0, ""force_channel_count"": 8, ""moment_channel_count"": 0}",3,0,,true,true,false,27,false,true,35,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,36,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,37,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,38,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,39,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,40,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,41,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,42,Y - GLOBAL,NEWTONS,AS MEASURED,PRIMARY,true,true,17,G'S,AS MEASURED,PRIMARY,true,true,18,G'S,AS MEASURED,PRIMARY,true,true,19,G'S,AS MEASURED,PRIMARY,true
