test_no,test_date,test_family,impact_direction,load_cell_classification_id,source_vehicle_id,source_vehicle_no,participant_kind,participant_kind_source,vin,make,model,model_year,body_type,engine_type,engine_displacement_l,transmission,vehicle_speed_kph,vehicle_test_weight_kg,curb_weight_kg,vehicle_length_mm,vehicle_width_mm,wheelbase_mm,vax_crush_distance_mm,vehicle_cg_mm,vehicle_orientation_deg,source_row_hash
10772,2019-05-30,side,side,side_pole_load_cell_8,3436,1,subject_vehicle,single_vehicle_inferred_subject,1N4BL4BV4KC141323,NISSAN,ALTIMA,2019,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.22,1577.0,1463.0,4900.0,1836.0,2818.0,169.0,1217.0,0.0,e0a21236585de3864e5cf9a8283b9e468761bd1377d3d16cf3b7c6525db54623
10773,2019-05-28,side,side,side_pole_load_cell_8,3426,1,subject_vehicle,single_vehicle_inferred_subject,2HKRW5H38KH409855,HONDA,CR-V,2019,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.4,AUTOMATIC - FRONT WHEEL DRIVE,32.25,1587.0,1501.0,4567.0,1842.0,2660.0,308.0,1146.0,0.0,6f94ef6d07822e8de361e6275c7903c9cd5bd9f0049632c644bf87a5f7d6f1a4
10777,2019-06-04,side,side,side_pole_load_cell_8,3441,1,subject_vehicle,single_vehicle_inferred_subject,1FTEX1CP5KFA36329,FORD,F150 SUPERCAB,2019,EXTENDED CAB PICKUP,V6 INLINE FRONT,2.7,AUTOMATIC - FRONT WHEEL DRIVE,32.53,2276.0,2097.0,5879.0,2031.0,3679.0,348.0,1660.0,0.0,8bfbcea0999c4b54b686efd5d4d8f66763add3fd5f4622f14f53d0c8bb38322b
10779,2019-06-13,side,side,side_pole_load_cell_8,3443,1,subject_vehicle,single_vehicle_inferred_subject,1C4RJEAG9KC704969,JEEP,GRAND CHEROKEE,2019,UTILITY VEHICLE,V6 INLINE FRONT,3.6,AUTOMATIC - REAR WHEEL DRIVE,32.45,2224.0,2048.0,4830.0,1919.0,2921.0,335.0,1532.0,0.0,e8541c29e424fab40f35bfacd61e3f0d69ca6de5e39d52cab4b93ac325c8c1af
10791,2019-07-18,side,side,side_pole_load_cell_8,3457,1,subject_vehicle,single_vehicle_inferred_subject,1FT7X2A69KEE12920,FORD,F250 SUPERCAB,2019,EXTENDED CAB PICKUP,V8 INLINE FRONT,6.2,AUTOMATIC - REAR WHEEL DRIVE,32.35,2906.0,2725.0,6059.0,2028.0,3759.0,383.0,1761.0,0.0,c89481fcff83b10c326a6e085b06a7dbcbc9e2eb88ca91c1d996b9b21437190c
10817,2019-09-05,side,side,side_pole_load_cell_8,3484,1,subject_vehicle,single_vehicle_inferred_subject,1FTER4EH6KLA58584,FORD,RANGER,2019,4 DOOR PICKUP,4 CYLINDER INLINE FRONT,2.3,AUTOMATIC - REAR WHEEL DRIVE,31.87,2092.0,1914.0,5350.0,1865.0,3220.0,404.0,1517.0,0.0,9767fa583e806302fbc7db99ef22e7b20c9e8892aaf1c49732341b7b5f00f32f
10821,2019-09-23,side,side,side_pole_load_cell_8,3490,1,subject_vehicle,single_vehicle_inferred_subject,WA1AECF3XK1081833,AUDI,Q3,2019,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.39,1942.0,1760.0,4484.0,1819.0,2682.0,320.0,1266.0,0.0,a5459bf70b26ea109ff199167137ca5a3d7b1a28efb48101f203c87765953e39
10828,2019-10-18,side,side,side_pole_load_cell_8,3498,1,subject_vehicle,single_vehicle_inferred_subject,WA1LAAGE9KB013705,AUDI,e-tron,2019,UTILITY VEHICLE,ELECTRIC MOTOR,0.0,AUTOMATIC - FOUR WHEEL DRIVE,32.49,2807.0,2624.0,4907.0,1938.0,2931.0,194.0,1528.0,0.0,b85f01a2406bc30a680a7c50b5cf7a0848cc03ca2262e7c1cdf39857f97ccb3a
10829,2019-10-22,side,side,side_pole_load_cell_8,3499,1,subject_vehicle,single_vehicle_inferred_subject,1G1ZB5ST0KF213173,CHEVROLET,MALIBU,2019,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.38,1523.0,1417.0,4930.0,1860.0,2829.0,344.0,1169.0,0.0,48bd70251be74880f075c23c89ea260edbe658129cde8e5d179ff75ed83ce8c0
10834,2019-11-04,side,side,side_pole_load_cell_8,3509,1,subject_vehicle,single_vehicle_inferred_subject,JA4AS3AA0LZ005636,MITSUBISHI,ECLIPSE CROSS,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.39,1568.0,1491.0,4402.0,1808.0,2666.0,334.0,1102.0,0.0,1a832b23a27a0db306b6e59fe272dcfbf71ca5e5dd6a76620461c35aa9b97c07
10838,2019-11-07,side,side,side_pole_load_cell_8,3514,1,subject_vehicle,single_vehicle_inferred_subject,5XYP34HC5LG041444,KIA,TELLURIDE,2020,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.8,AUTOMATIC - FRONT WHEEL DRIVE,32.48,2044.0,1944.0,4994.0,1949.0,2900.0,357.0,1351.0,0.0,7a19b8a1409ae28d1ba07e5d803c0b3ce5dce0ccc72478a6eaed04c830b71925
10841,2019-09-11,research_other,side,side_pole_load_cell_8,3489,1,subject_vehicle,single_vehicle_inferred_subject,1HGCV1F1XJA130725,HONDA,ACCORD,2018,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,32.01,1531.0,,4873.0,1843.0,2819.0,319.0,1213.0,0.0,ca4135612db0dba45ab6e68fd46f7c3168155ebd1f3ae54622c1669b4a5ba5aa
10842,2019-07-29,research_other,side,side_pole_load_cell_8,3472,1,subject_vehicle,single_vehicle_inferred_subject,1HGCV1F17JA007237,HONDA,ACCORD,2018,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,31.98,1533.0,1419.0,4870.0,1864.0,2820.0,309.0,1205.0,,fa610bd02cc8cc4d18b31358049ebf56132e7fe09aff5a17dc4dbebf43ce284e
10845,2019-10-31,research_other,side,side_pole_load_cell_8,3507,1,subject_vehicle,single_vehicle_inferred_subject,1HGCV1F18JA079564,HONDA,ACCORD,2018,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.5,AUTOMATIC - FRONT WHEEL DRIVE,31.9,1529.0,,4885.0,1842.0,2830.0,391.0,1211.0,0.0,dc3175b2e1a093fd612326289918b2ed3eae589fa91567513676fbc59ff25efa
10846,2019-11-11,side,side,side_pole_load_cell_8,3517,1,subject_vehicle,single_vehicle_inferred_subject,4S3BWAC63L3002275,SUBARU,LEGACY,2020,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,31.59,1673.0,1587.0,4826.0,1836.0,2751.0,356.0,1173.0,0.0,24ed2ddda105c1280d32b7d56228e9afc7aab5b6bbd6652a9ada56eb78caf54b
10911,2019-11-12,side,side,side_pole_load_cell_8,3519,1,subject_vehicle,single_vehicle_inferred_subject,4S4BTACCXL3106725,SUBARU,OUTBACK,2020,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.5,AUTOMATIC - FOUR WHEEL DRIVE,32.54,1830.0,1652.0,4839.0,1824.0,2730.0,350.0,1303.0,0.0,42a40952e4b341fede3650d6221ac989322dc311168fca5524d1514a626d770d
10916,2019-11-22,side,side,side_pole_load_cell_8,3527,1,subject_vehicle,single_vehicle_inferred_subject,YV4AC2HL2L2189228,VOLVO,XC40 T4,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.3,1805.0,1681.0,4448.0,1875.0,2710.0,329.0,1192.0,0.0,9dfb5940ca6964c8e0166309f16270ed6224876b9cf1cbc1df165c8eb1e43152
10922,2019-12-03,side,side,side_pole_load_cell_8,3534,1,subject_vehicle,single_vehicle_inferred_subject,1GYKPCRS2LZ101271,CADILLAC,XT6,2020,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,31.95,2190.0,2013.0,5050.0,1955.0,2865.0,362.0,1389.0,0.0,aee7b8497ba2fb4b91bdb678b49425b29d0c680067add7b7e2b7301101dad0b5
10923,2019-12-02,side,side,side_pole_load_cell_8,3530,1,subject_vehicle,single_vehicle_inferred_subject,JF1VA1A68L9800661,SUBARU,WRX,2020,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,MANUAL - FOUR WHEEL DRIVE,32.19,1584.0,1497.0,4598.0,1721.0,2651.0,342.0,1093.0,0.0,b2cbb3e0038d1d81145cafda98ee165a545fd23e492a3bdbccaeb3ad2c9e3941
10927,2019-12-06,side,side,side_pole_load_cell_8,3541,1,subject_vehicle,single_vehicle_inferred_subject,3N1CN8BV7LL801637,NISSAN,VERSA,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,MANUAL - FRONT WHEEL DRIVE,32.11,1259.0,1173.0,4489.0,1725.0,2620.0,250.0,1146.0,0.0,7c8e9d2b21b16c53553f7fa20cf04dd3bf39974c18657a98e155f9732ca8bc54
10928,2019-12-09,side,side,side_pole_load_cell_8,3542,1,subject_vehicle,single_vehicle_inferred_subject,ZACNJAB19LPK99241,JEEP,RENEGADE,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,1.3,AUTOMATIC - FRONT WHEEL DRIVE,32.02,1545.0,1455.0,4230.0,1805.0,2575.0,327.0,1038.0,0.0,234a093d60c46c4bb5e03e7488dc8603475a27605ce3c0255c5a9df4b3d0557b
10960,2019-12-11,side,side,side_pole_load_cell_8,3545,1,subject_vehicle,single_vehicle_inferred_subject,1N4AA6BV3LC360742,NISSAN,MAXIMA,2020,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.5,1728.0,1614.0,4904.0,1859.0,2772.0,433.0,1164.0,0.0,01ae4bc291fd5c22d67a7d1644e734ffb49a12873c2164b31b8d065995c3a6ff
10967,2020-01-07,side,side,side_pole_load_cell_8,3556,1,subject_vehicle,single_vehicle_inferred_subject,1FMCU0DZ6LUA45432,FORD,ESCAPE HYBRID,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.36,1762.0,1647.0,4588.0,1808.0,2709.0,280.0,1150.0,0.0,6afaa86772f29bf00d78eed1c563f876b97108003ab0d414d8d236e5b6fa2a3c
10969,2020-01-08,side,side,side_pole_load_cell_8,3559,1,subject_vehicle,single_vehicle_inferred_subject,3KPC24A62LE100534,HYUNDAI,ACCENT,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,MANUAL - FRONT WHEEL DRIVE,32.47,1240.0,1150.0,4385.0,1710.0,2578.0,303.0,1083.0,0.0,08da37104ff9bb19dc79712ef6d72fb3dedead41ba3c0c9657f731e65550addf
10973,2020-01-10,side,side,side_pole_load_cell_8,3564,1,subject_vehicle,single_vehicle_inferred_subject,3MZBPACL8LM115962,MAZDA,MAZDA3,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.05,1474.0,1387.0,4616.0,1800.0,2720.0,264.0,1129.0,0.0,2d8a07394071dbb66aa610500a25e4edb51ff6d3a1f10993d58c5f8ed2cc092d
10975,2020-01-22,side,side,side_pole_load_cell_8,3569,1,subject_vehicle,single_vehicle_inferred_subject,KMHRB8A33LU019059,HYUNDAI,VENUE,2020,FIVE DOOR HATCHBACK,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,32.25,1275.0,1192.0,4040.0,1780.0,2520.0,313.0,1043.0,0.0,3e7fc36b9c5663cb30ddaabbd348a5ca4a5d927fbec9beae7f417c199994f418
10980,2020-01-23,side,side,side_pole_load_cell_8,3574,1,subject_vehicle,single_vehicle_inferred_subject,YV4102DK1L1504211,VOLVO,XC60 T5,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.03,1947.0,1814.0,4664.0,1901.0,2851.0,309.0,1386.0,0.0,51ecf0612dc26dd222ca6f79ea302908ca7d56877b471100f5716ad3f8d1e9d8
10983,2020-01-30,side,side,side_pole_load_cell_8,3580,1,subject_vehicle,single_vehicle_inferred_subject,WAUD8AF2XKN129455,AUDI,A6,2019,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - FOUR WHEEL DRIVE,32.46,2029.0,1824.0,4910.0,1875.0,2930.0,320.0,1495.0,0.0,51f92b8f2578ba15e0a37c0751048e5c6d6d98d3f1523b7e8c7e58f8a722659b
10984,2020-02-10,side,side,side_pole_load_cell_8,3589,1,subject_vehicle,single_vehicle_inferred_subject,3MVDMACL5LM102895,MAZDA,CX-30,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.28,1507.0,1420.0,4399.0,1770.0,2648.0,263.0,1047.0,0.0,97cd6019cc8ff5804500771837c433e85e3742eb2d6c7b3861c80ca2c42b3e54
10987,2020-02-21,side,side,side_pole_load_cell_8,3599,1,subject_vehicle,single_vehicle_inferred_subject,KNDJ23AU7L7718352,KIA,SOUL,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.23,1401.0,1310.0,4200.0,1800.0,2604.0,321.0,1072.0,0.0,0bc18c3b09316e93240cbe8e7305877ee2bb0a73c24a86edde02529f97f061ce
10989,2020-02-19,side,side,side_pole_load_cell_8,3598,1,subject_vehicle,single_vehicle_inferred_subject,KM8R14HEXLU068651,HYUNDAI,PALISADE,2020,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.8,AUTOMATIC - FRONT WHEEL DRIVE,31.7,1994.0,1895.0,4958.0,1944.0,2904.0,349.0,1311.0,0.0,e970d4cf420af48e6d3de0f8110ec20c983961d5d32e14e69b5b283f00f7a52e
10991,2020-02-10,side,side,side_pole_load_cell_8,3592,1,subject_vehicle,single_vehicle_inferred_subject,1GKKNKLS5LZ158230,GMC,ACADIA,2020,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,32.26,2049.0,1866.0,4932.0,1875.0,2860.0,358.0,1342.0,0.0,6371a553a9265b20fb754d7c9f776e5f78537a8cf21ee0e1b64a80af97150a81
10996,2020-02-28,side,side,side_pole_load_cell_8,3605,1,subject_vehicle,single_vehicle_inferred_subject,3N1CP5BV1LL484754,NISSAN,KICKS,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,31.49,1310.0,1223.0,4297.0,1736.0,2623.0,314.0,1104.0,0.0,3e2c4d826a848aa31ac920f3f40add2c73444885458eb43feafdf68980885704
10997,2020-03-02,side,side,side_pole_load_cell_8,3606,1,subject_vehicle,single_vehicle_inferred_subject,1VWAA7A31LC008708,VOLKSWAGEN,PASSAT,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.39,1627.0,1504.0,4918.0,1794.0,2802.0,359.0,1218.0,0.0,34dc2ed1593e5d462fead1ce5a9029da152d5798b5cd0321e02e4cc419ed1b2d
11045,2020-03-10,side,side,side_pole_load_cell_8,3610,1,subject_vehicle,single_vehicle_inferred_subject,7JR102FK1LG048418,VOLVO,S60,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.21,1798.0,1690.0,4764.0,1852.0,2875.0,312.0,1297.0,0.0,f3bbb51f35a8ba65f57e237b6d55985274994d20f10000abdabad6ba9228d99e
11050,2020-03-18,side,side,side_pole_load_cell_8,3619,1,subject_vehicle,single_vehicle_inferred_subject,5NPEG4JA5LH000454,HYUNDAI,SONATA,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.42,1547.0,1432.0,4903.0,1831.0,2840.0,331.0,1198.0,0.0,c491f98d7e3b1d710fbe66943fbcfc9d616a1807989a6b1e4d044bcfaabce77f
11051,2020-03-23,side,side,side_pole_load_cell_8,3620,1,subject_vehicle,single_vehicle_inferred_subject,1FM5K7FW9LGA90809,FORD,EXPLORER HYBRID,2020,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.3,AUTOMATIC - REAR WHEEL DRIVE,32.53,2437.0,1718.0,5052.0,1982.0,3020.0,308.0,1534.0,0.0,fef2806b369495fb013a79ba6270d198781531dd177319be0b6a68d9921ae663
11054,2020-04-06,side,side,side_pole_load_cell_8,3628,1,subject_vehicle,single_vehicle_inferred_subject,KL4MMBS20LB070343,BUICK,ENCORE GX,2020,UTILITY VEHICLE,3 CYLINDER TRANSVERSE FRONT,1.2,AUTOMATIC - FRONT WHEEL DRIVE,32.33,1517.0,1386.0,4345.0,1773.0,2593.0,313.0,1070.0,0.0,0eb367f14968c1e9fea285cda243948738d060cd20286d95f3ccd50a9eed5ca9
11063,2020-04-20,side,side,side_pole_load_cell_8,3632,1,subject_vehicle,single_vehicle_inferred_subject,KNAE15LA4L6073813,KIA,STINGER,2020,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - REAR WHEEL DRIVE,32.22,1812.0,1699.0,4832.0,1816.0,2908.0,330.0,1467.0,0.0,a31402d33233c2ef80c866d3038510966ff9719d246d6585d96424778e75fce7
11067,2020-05-12,side,side,side_pole_load_cell_8,3656,1,subject_vehicle,single_vehicle_inferred_subject,2C4RC1L70LR173542,CHRYSLER,PACIFICA HYBRID,2020,MINIVAN,V6 TRANSVERSE FRONT,3.6,AUTOMATIC - FRONT WHEEL DRIVE,32.21,2344.0,2279.0,5173.0,2021.0,3091.0,338.0,1377.0,0.0,79725dacae951b3b98f01de0791c451cf827ed770045918b87993c296496cbb6
11069,2020-05-14,side,side,side_pole_load_cell_8,3665,1,subject_vehicle,single_vehicle_inferred_subject,3N1AB8V7LY216446,NISSAN,SENTRA,2020,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.27,1475.0,1375.0,4637.0,1806.0,2713.0,297.0,1128.0,0.0,26ae7dafb1d07b5f315c6443388fcbec3871f0d3de1836401e04b25ad66b398b
11072,2020-05-18,side,side,side_pole_load_cell_8,3674,1,subject_vehicle,single_vehicle_inferred_subject,1N4BZ1CP7LC304111,NISSAN,LEAF PLUS,2020,FIVE DOOR HATCHBACK,ELECTRIC MOTOR,0.0,AUTOMATIC - FRONT WHEEL DRIVE,32.22,1863.0,1770.0,4480.0,1773.0,2701.0,282.0,1166.0,0.0,ca3e71945f8ab9ffee9ec46b5adc25354aedcbacd5247b733797e69f33c26160
11076,2020-05-27,side,side,side_pole_load_cell_8,3686,1,subject_vehicle,single_vehicle_inferred_subject,5TFRX5GN8LX167588,TOYOTA,TACOMA,2020,EXTENDED CAB PICKUP,4 CYLINDER INLINE FRONT,2.7,AUTOMATIC - REAR WHEEL DRIVE,32.28,1970.0,1790.0,5380.0,1805.0,3253.0,251.0,1572.0,0.0,1642aeff1935a473789daab9e43a6785d9629dc4010b62b7d90ccec83af212bb
11078,2020-06-09,side,side,side_pole_load_cell_8,3689,1,subject_vehicle,single_vehicle_inferred_subject,KNDEU2AAXM7045392,KIA,SELTOS,2021,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.52,1436.0,1342.0,4367.0,1768.0,2634.0,328.0,1104.0,0.0,5d94dc8f33c1dd07788a0796c344b09350b1f4298c5b539ebd5acd7e5a1a9422
11082,2020-06-18,side,side,side_pole_load_cell_8,3702,1,subject_vehicle,single_vehicle_inferred_subject,1G6DW5RK9L0121666,CADILLAC,CT5,2020,FOUR DOOR SEDAN,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - REAR WHEEL DRIVE,32.61,1785.0,1684.0,4919.0,1809.0,2945.0,333.0,1473.0,0.0,c9983fffae05d4e322e8a1ea668e47885f628e3656b80081150f2423e1ff4ae6
11128,2020-06-24,side,side,side_pole_load_cell_8,3708,1,subject_vehicle,single_vehicle_inferred_subject,1N6AA1EE6LN508764,NISSAN,TITAN,2020,4 DOOR PICKUP,V8 INLINE FRONT,5.6,AUTOMATIC - REAR WHEEL DRIVE,32.5,2710.0,2529.0,5792.0,2008.0,3558.0,436.0,1647.0,0.0,09579c07768fed07a2bdab5afb1335d3a1838ee23f60673e4d5615b2467f09b7
11136,2020-07-13,side,side,side_pole_load_cell_8,3717,1,subject_vehicle,single_vehicle_inferred_subject,2C3CDZAG4LH135102,DODGE,CHALLENGER,2020,TWO DOOR COUPE,V6 INLINE FRONT,3.6,AUTOMATIC - REAR WHEEL DRIVE,32.22,1838.0,1741.0,5037.0,1917.0,2956.0,398.0,1453.0,0.0,e567d643cb200509c085c9943a73b45a6c1d92fec96a89d270d55851afcfb467
11148,2020-08-07,side,side,side_pole_load_cell_8,3733,1,subject_vehicle,single_vehicle_inferred_subject,1N4AZ1BP8LC300632,NISSAN,LEAF,2020,FIVE DOOR HATCHBACK,ELECTRIC MOTOR,0.0,AUTOMATIC - FRONT WHEEL DRIVE,32.36,1692.0,1770.0,4491.0,1773.0,2700.0,333.0,1159.0,0.0,fc7415e2dd4dcce5bb08b5afe5adeaba70caf74a4bae0f5dca00bf7a5b191e9b
11154,2020-08-12,side,side,side_pole_load_cell_8,3739,1,subject_vehicle,single_vehicle_inferred_subject,5TDCZRAHXLS015960,TOYOTA,HIGHLANDER,2020,UTILITY VEHICLE,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.13,1998.0,1878.0,4946.0,1909.0,2855.0,366.0,1288.0,0.0,7914672a6b3b99c6b8a6af09d6438c12d82816a18a85ce5a35c06a2599c6d657
11159,2020-08-25,side,side,side_pole_load_cell_8,3747,1,subject_vehicle,single_vehicle_inferred_subject,1C6RR6LT2LS127774,RAM,1500 CLASSIC CREW,2020,4 DOOR PICKUP,V8 INLINE FRONT,5.7,AUTOMATIC - REAR WHEEL DRIVE,32.0,2602.0,2423.0,5836.0,2014.0,3569.0,431.0,1613.0,0.0,3ad9c1f6cbf043ba9a6f3ebae99472c3ef1a1bd14ad9ba74efb43d9bfef969ba
11161,2020-08-27,side,side,side_pole_load_cell_8,3748,1,subject_vehicle,single_vehicle_inferred_subject,1V2AC2CA1LC201788,VOLKSWAGEN,ATLAS CROSS SPORT,2020,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.67,2049.0,1870.0,4961.0,1979.0,5969.0,320.0,1328.0,0.0,436ec6c4be0ec5f0c8d20f1b23bba5951c45202884f3fd35ae8ef7dfb328fd39
11266,2020-09-30,side,side,side_pole_load_cell_8,3761,1,subject_vehicle,single_vehicle_inferred_subject,3C6UR4CJ4LG199919,RAM,2500,2020,4 DOOR PICKUP,V8 INLINE FRONT,6.4,AUTOMATIC - REAR WHEEL DRIVE,32.27,3105.0,2926.0,6045.0,2010.0,3785.0,547.0,1752.0,,adf42d261bfbb20a2c2a2e1c226fcf4fbe3283ae656dbc67b11681326bff9d54
11269,2020-10-05,side,side,side_pole_load_cell_8,3768,1,subject_vehicle,single_vehicle_inferred_subject,5XXG14J25MG001541,KIA,K5,2021,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,1.6,AUTOMATIC - FRONT WHEEL DRIVE,32.38,1549.0,1433.0,4905.0,1895.0,2852.0,345.0,1193.0,,a40df3d0319ab8f987f738928ab1cb715584059684fe848dcfb8ae32086999fa
11290,2020-11-18,side,side,side_pole_load_cell_8,3797,1,subject_vehicle,single_vehicle_inferred_subject,NM0GE9F23M1485129,FORD,TRANSIT CONNECT,2021,VAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.14,1985.0,1819.0,4868.0,1804.0,3068.0,316.0,1498.0,,07977d7c544fb70f6b87a4e90fabc58d3a92982428aafbb831e0b08e73aff391
11294,2020-11-23,side,side,side_pole_load_cell_8,3802,1,subject_vehicle,single_vehicle_inferred_subject,5YJYGDEE5LF059254,TESLA,MODEL Y,2020,UTILITY VEHICLE,ELECTRIC MOTOR,,AUTOMATIC - FOUR WHEEL DRIVE,32.59,2064.0,1988.0,4721.0,1855.0,2886.0,184.0,1498.0,,40c6a9fb49b204e2de7c4dda71f3bff382f921d0c1125f93714dfe9ed961575d
11344,2021-01-04,side,side,side_pole_load_cell_8,3822,1,subject_vehicle,single_vehicle_inferred_subject,JN8AT3AA1MW000200,NISSAN,ROGUE,2021,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.5,AUTOMATIC - FRONT WHEEL DRIVE,32.22,1644.0,1535.0,4650.0,1830.0,2704.0,330.0,1155.0,0.0,8c7c71c41eb3f7ae5f23aab3628bbf68576b20c65681c8d2e80fc83d994cf59c
11349,2021-01-06,side,side,side_pole_load_cell_8,3828,1,subject_vehicle,single_vehicle_inferred_subject,1GNSCNKD8MR176557,CHEVROLET,TAHOE,2021,UTILITY VEHICLE,V8 INLINE FRONT,5.3,AUTOMATIC - REAR WHEEL DRIVE,32.12,2638.0,2458.0,5334.0,1999.0,3060.0,351.0,1636.0,,38ccd1845b444f99d0245fa55e2c29bcaccfb084f988b7a1a9f60471ed83a487
11353,2021-01-05,side,side,side_pole_load_cell_8,3827,1,subject_vehicle,single_vehicle_inferred_subject,19UUB5F31MA004425,ACURA,TLX,2021,FOUR DOOR SEDAN,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.33,1770.0,1685.0,4946.0,1915.0,2875.0,305.0,1228.0,,52901c2d6bc77fade7fe82c0760d353588c945368b51900bd9b1d804ed9f968b
11358,2021-01-12,side,side,side_pole_load_cell_8,3837,1,subject_vehicle,single_vehicle_inferred_subject,1GYKPAR40MZ126631,CADILLAC,XT6,2021,UTILITY VEHICLE,4 CYLINDER TRANSVERSE FRONT,2.0,AUTOMATIC - FRONT WHEEL DRIVE,32.22,2139.0,1960.0,5052.0,1877.0,2863.0,284.0,1391.0,0.0,8ef48deb4f32ceea4f1ffbf9672a8b4f66ea326bf0893a7676ca32ad3b0332d6
11359,2021-01-14,side,side,side_pole_load_cell_8,3844,1,subject_vehicle,single_vehicle_inferred_subject,1N4AA6CV7MC502882,NISSAN,MAXIMA,2021,FOUR DOOR SEDAN,V6 TRANSVERSE FRONT,3.5,AUTOMATIC - FRONT WHEEL DRIVE,32.19,1741.0,1631.0,4898.0,1859.0,2768.0,376.0,1126.0,0.0,5ac2a8555dfe8a084e60c3f6febbb085cf40d7ef450a3996f6d3153283826421
11375,2021-01-25,side,side,side_pole_load_cell_8,3861,1,subject_vehicle,single_vehicle_inferred_subject,4JGFB4JBXMA350257,MERCEDES,GLE CLASS,2021,UTILITY VEHICLE,4 CYLINDER INLINE FRONT,2.0,AUTOMATIC - REAR WHEEL DRIVE,32.84,2268.0,2137.0,4925.0,1932.0,2990.0,294.0,1563.0,,e5d5fda5355c3a95ff7a2dd5834930cab56d80d50570e7fe7083e5415e04d8a3
