test_id,test_no,vehicle_id,source_vehicle_no,impact_family,vehicle_role,quality_tier,flag_dpd_negative,flag_negative_dpd_present,flag_cmean_negative,rear_family_profile_capable,rear_damage_high_confidence,rear_direction_comment,MAKE,MODEL,YEAR,BODYD,VDI,vdi_usable,PDOF,LENCNT,DAMDST,CRHDST,DPD1,DPD2,DPD3,DPD4,DPD5,DPD6,C_profile_max_mm,C_mean_mm,C_rms_mm,A_crush_2d_mm2,C_peak_ratio,asymmetry,centroid_norm,L_norm,C_mean_norm,C_max_norm,A_crush_norm,D_offset_norm,AXBX_delta_summary,front_total_length_shortening,front_structural_delta_median,front_left_right_bumper_asymmetry,rear_total_length_shortening,speed_kph,speed_source,speed_mps,KE_proxy,VEHTWT,CURBWT,VEHLEN,VEHWID,WHLBAS,VEHCG,closingSpeed,vehicleSpeed,impactAngle,offsetDistance,IMPPNT,CRBANG,CARANG,VEHOR,BMPENGD,SILENGD,APLENGD,testConfigurationKey
1622,9066,1947,1,side,subject_vehicle,A_ProfileValid,1,1,0,0,0,,ACURA,TLX,2015,FOUR DOOR SEDAN,09LPAN3,1,285.0,1175.0,-37.0,353.0,103.0,278.0,341.0,191.0,77.0,-4.0,341.0,187.3,219.6758976310328,220077.5,1.8846769887880404,-0.39188467698878804,-0.053018319609930364,0.2432712215320911,0.10124324324324326,0.1908108108108108,0.02462956745565441,-0.015320910973084885,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 25.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -12.0, ""delta_2"": 0.0, ""delta_20"": 73.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 73.0, ""front_bumper_right_delta"": -12.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 85.0, ""front_left_right_bumper_asymmetry"": 85.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 25.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 25.0}",25.0,0.0,85.0,,32.09,closingSpeed,8.91388888888889,68412.8344212963,1722.0,1632.0,4830.0,1850.0,2776.0,1132.0,32.09,32.09,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1623,9067,1949,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,ACURA,TLX,2015,FOUR DOOR SEDAN,10LPEW2,1,297.0,2000.0,-285.0,193.0,15.0,192.0,152.0,187.0,172.0,14.0,192.0,143.5,157.94397740971323,287000.0,1.3449477351916377,0.008013937282229966,-0.003174122246989994,0.4140786749482402,0.07756756756756757,0.10432432432432433,0.03211907559733647,-0.11801242236024845,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -5.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 0.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 0.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -5.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -5.0}",-5.0,0.0,0.0,,61.68,closingSpeed,17.133333333333333,257444.3244444444,1754.0,1587.0,4830.0,1850.0,2776.0,1175.0,61.68,0.0,270.0,0.0,-123.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
1624,9068,1950,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,ACURA,TLX,2015,FOUR DOOR SEDAN,12FDEW2,1,0.0,1192.0,0.0,497.0,389.0,456.0,479.0,449.0,374.0,318.0,479.0,422.29999999999995,425.45892868759967,503381.6,1.1768884679138054,-0.06630357565711574,-0.027677109266500688,0.6443243243243243,0.0874327122153209,0.10289855072463767,0.05633502322197974,0.0,"{""a_pillar_base_asym_delta"": 2.0, ""delta_1"": 497.0, ""delta_10"": 1.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 2.0, ""delta_14"": 1.0, ""delta_15"": 2.0, ""delta_16"": -20.0, ""delta_17"": 30.0, ""delta_18"": 31.0, ""delta_19"": 318.0, ""delta_2"": 283.0, ""delta_20"": 389.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 1.0, ""delta_5"": 0.0, ""delta_6"": 1.0, ""delta_7"": 0.0, ""delta_8"": 1.0, ""delta_9"": 1.0, ""door_leading_lower_asym_delta"": -1.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": -1.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 1.0, ""front_bumper_left_delta"": 389.0, ""front_bumper_right_delta"": 318.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 283.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 2.0, ""front_firewall_right_delta"": 1.0, ""front_left_right_asym_delta"": 71.0, ""front_left_right_bumper_asymmetry"": 71.0, ""front_structural_delta"": 283.0, ""front_structural_delta_median"": 283.0, ""front_total_length_shortening"": 497.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 497.0}",497.0,283.0,71.0,,56.3,closingSpeed,15.638888888888888,230267.21720679008,1883.0,1704.0,4830.0,1850.0,2776.0,1186.0,56.3,56.3,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
1620,9069,1945,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,TOYOTA,AVALON,2015,FOUR DOOR SEDAN,12FDEW2,1,0.0,1430.0,0.0,526.0,380.0,457.0,524.0,526.0,487.0,380.0,526.0,474.8,477.8430704739789,678964.0,1.1078348778433025,0.013268744734625105,0.0060400019282462825,0.779291553133515,0.09586109428629114,0.10619826367857864,0.07470374105144213,0.0,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 545.0, ""delta_10"": 4.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 122.0, ""delta_15"": 127.0, ""delta_16"": 45.0, ""delta_17"": -10.0, ""delta_18"": -55.0, ""delta_19"": 380.0, ""delta_2"": 255.0, ""delta_20"": 380.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 1.0, ""delta_5"": 0.0, ""delta_6"": 2.0, ""delta_7"": 3.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 1.0, ""door_leading_upper_asym_delta"": -1.0, ""door_trailing_lower_asym_delta"": -4.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 5.0, ""front_bumper_left_delta"": 380.0, ""front_bumper_right_delta"": 380.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 255.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 127.0, ""front_firewall_right_delta"": 122.0, ""front_left_right_asym_delta"": 0.0, ""front_left_right_bumper_asymmetry"": 0.0, ""front_structural_delta"": 255.0, ""front_structural_delta_median"": 255.0, ""front_total_length_shortening"": 545.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 545.0}",545.0,255.0,0.0,,56.35,closingSpeed,15.652777777777779,222713.5920138889,1818.0,1614.0,4953.0,1835.0,2820.0,1176.0,56.35,56.35,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
1625,9070,1951,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,LEXUS,NX200t,2015,UTILITY VEHICLE,12FDEW2,1,0.0,1312.0,0.0,519.0,391.0,489.0,516.0,519.0,506.0,396.0,519.0,484.70000000000005,486.9543099716851,635926.4,1.0707654219104599,0.008974623478440198,0.003969219983763337,0.7232635060639471,0.1046868250539957,0.1120950323974082,0.07571616012725597,0.0,"{""a_pillar_base_asym_delta"": -1.0, ""delta_1"": 494.0, ""delta_10"": 6.0, ""delta_11"": 8.0, ""delta_12"": 12.0, ""delta_13"": 11.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": -41.0, ""delta_17"": 27.0, ""delta_18"": -4.0, ""delta_19"": 396.0, ""delta_2"": 328.0, ""delta_20"": 391.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 1.0, ""delta_6"": 11.0, ""delta_7"": 9.0, ""delta_8"": -1.0, ""delta_9"": 4.0, ""door_leading_lower_asym_delta"": -2.0, ""door_leading_upper_asym_delta"": 1.0, ""door_trailing_lower_asym_delta"": 2.0, ""door_trailing_upper_asym_delta"": 5.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 391.0, ""front_bumper_right_delta"": 396.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 328.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": -5.0, ""front_left_right_bumper_asymmetry"": -5.0, ""front_structural_delta"": 328.0, ""front_structural_delta_median"": 328.0, ""front_total_length_shortening"": 494.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 494.0}",494.0,328.0,-5.0,,56.55,closingSpeed,15.708333333333332,247615.36718749994,2007.0,1810.0,4630.0,1814.0,2670.0,1184.0,56.55,56.55,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
1626,9071,1952,1,side,subject_vehicle,B_ProfilePartial,1,1,0,0,0,,TOYOTA,RAV4,2015,UTILITY VEHICLE,09LPAN3,1,0.0,2700.0,-184.0,340.0,1.0,34.0,91.0,340.0,168.0,-4.0,340.0,126.3,175.08255195764085,341010.0,2.6920031670625497,0.5039588281868567,0.11941945499092899,0.5905511811023622,0.06928140427866154,0.18650575973669775,0.040914215125193824,-0.0804899387576553,"{""a_pillar_base_asym_delta"": 1.0, ""delta_1"": 67.0, ""delta_10"": -20.0, ""delta_11"": -24.0, ""delta_12"": -1.0, ""delta_13"": 0.0, ""delta_14"": 6.0, ""delta_15"": -3.0, ""delta_16"": 124.0, ""delta_17"": 99.0, ""delta_18"": -7.0, ""delta_19"": 4.0, ""delta_2"": -33.0, ""delta_20"": 65.0, ""delta_21"": 81.0, ""delta_3"": null, ""delta_4"": 32.0, ""delta_5"": 0.0, ""delta_6"": -3.0, ""delta_7"": 5.0, ""delta_8"": 2.0, ""delta_9"": -28.0, ""door_leading_lower_asym_delta"": 8.0, ""door_leading_upper_asym_delta"": -32.0, ""door_trailing_lower_asym_delta"": -4.0, ""door_trailing_upper_asym_delta"": -30.0, ""firewall_side_asym_delta"": -9.0, ""front_bumper_left_delta"": 65.0, ""front_bumper_right_delta"": 4.0, ""front_engine_block_delta"": 81.0, ""front_engine_front_delta"": -33.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": -3.0, ""front_firewall_right_delta"": 6.0, ""front_left_right_asym_delta"": 61.0, ""front_left_right_bumper_asymmetry"": 61.0, ""front_structural_delta"": 4.0, ""front_structural_delta_median"": 4.0, ""front_total_length_shortening"": 67.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 67.0}",67.0,4.0,61.0,,32.63,closingSpeed,9.06388888888889,69338.04503086422,1688.0,1578.0,4572.0,1823.0,2661.0,1152.0,32.63,32.63,270.0,0.0,-41.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1627,9072,1953,1,side,subject_vehicle,A_ProfileValid,0,0,0,0,0,,LEXUS,NX200t,2015,UTILITY VEHICLE,09LPAN3,1,285.0,1100.0,55.0,389.0,106.0,284.0,387.0,244.0,102.0,21.0,387.0,216.1,247.46858386469987,237710.0,1.8000925497454883,-0.3070337806571032,-0.03964447305113323,0.23758099352051837,0.1191289966923925,0.21444321940463065,0.028302785391281157,0.023758099352051837,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 22.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -13.0, ""delta_2"": 0.0, ""delta_20"": 114.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 114.0, ""front_bumper_right_delta"": -13.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 127.0, ""front_left_right_bumper_asymmetry"": 127.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 22.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 22.0}",22.0,0.0,127.0,,32.15,closingSpeed,8.930555555555555,75049.2880015432,1882.0,1774.0,4630.0,1814.0,2670.0,1153.0,32.15,32.15,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1628,9073,1955,2,side_impactor,subject_vehicle,A_ProfileValid,0,0,0,0,0,,LEXUS,NX200t,2015,UTILITY VEHICLE,10LPEW2,1,297.0,1925.0,-142.0,197.0,119.0,154.0,159.0,192.0,181.0,38.0,192.0,152.9,159.01226367799435,294332.5,1.2884238064094178,0.014715500327011119,-0.009625992510527216,0.41576673866090713,0.08428886438809262,0.10859977949283352,0.035044506252068744,-0.061339092872570194,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -2.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": 0.0, ""delta_2"": 0.0, ""delta_20"": 15.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 15.0, ""front_bumper_right_delta"": 0.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 15.0, ""front_left_right_bumper_asymmetry"": 15.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": -2.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -2.0}",-2.0,0.0,15.0,,61.79,closingSpeed,17.163888888888888,287823.3029089506,1954.0,1769.0,4630.0,1814.0,2670.0,1160.0,61.79,0.0,270.0,0.0,-68.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,ITV
1629,9074,1957,2,side_impactor,subject_vehicle,A_ProfileValid,1,1,0,0,0,,TOYOTA,RAV4,2015,UTILITY VEHICLE,09LPEW2,1,297.0,3600.0,-398.0,186.0,1.0,22.0,186.0,185.0,95.0,-18.0,186.0,95.9,125.29365506680695,345240.0,1.9395203336809175,0.13086548488008343,0.05604568389795996,0.7880910683012259,0.0524904214559387,0.10180623973727422,0.04136723232079232,-0.17425569176882663,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": -2.0, ""delta_10"": 2.0, ""delta_11"": 5.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 7.0, ""delta_15"": 45.0, ""delta_16"": 16.0, ""delta_17"": 28.0, ""delta_18"": -16.0, ""delta_19"": -1.0, ""delta_2"": -5.0, ""delta_20"": 7.0, ""delta_21"": 170.0, ""delta_3"": null, ""delta_4"": 4.0, ""delta_5"": 0.0, ""delta_6"": -4.0, ""delta_7"": 4.0, ""delta_8"": 4.0, ""delta_9"": -17.0, ""door_leading_lower_asym_delta"": 8.0, ""door_leading_upper_asym_delta"": -4.0, ""door_trailing_lower_asym_delta"": 3.0, ""door_trailing_upper_asym_delta"": -21.0, ""firewall_side_asym_delta"": 38.0, ""front_bumper_left_delta"": 7.0, ""front_bumper_right_delta"": -1.0, ""front_engine_block_delta"": 170.0, ""front_engine_front_delta"": -5.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 45.0, ""front_firewall_right_delta"": 7.0, ""front_left_right_asym_delta"": 8.0, ""front_left_right_bumper_asymmetry"": 8.0, ""front_structural_delta"": 7.0, ""front_structural_delta_median"": 7.0, ""front_total_length_shortening"": -2.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": -2.0}",-2.0,7.0,8.0,,62.24,closingSpeed,17.288888888888888,263186.45037037035,1761.0,1575.0,4568.0,1827.0,2659.0,1193.0,62.24,0.0,270.0,0.0,-36.0,0.0,27.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,DIRECT ENGAGEMENT,ITV
1630,9075,1958,1,side,subject_vehicle,A_ProfileValid,1,1,0,0,0,,VOLKSWAGEN,GOLF,2015,TWO DOOR SEDAN,09LPAN3,1,285.0,1375.0,45.0,333.0,61.0,146.0,304.0,241.0,78.0,-6.0,304.0,159.3,189.6183008045373,219037.5,2.0903954802259888,-0.18675455116133083,-0.0350422082830557,0.32118663863583274,0.09015280135823431,0.18845500848896435,0.02895587523185521,0.02102312543798178,"{""a_pillar_base_asym_delta"": 0.0, ""delta_1"": 33.0, ""delta_10"": 0.0, ""delta_11"": 0.0, ""delta_12"": 0.0, ""delta_13"": 0.0, ""delta_14"": 0.0, ""delta_15"": 0.0, ""delta_16"": 0.0, ""delta_17"": 0.0, ""delta_18"": 0.0, ""delta_19"": -2.0, ""delta_2"": 0.0, ""delta_20"": 84.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 0.0, ""delta_5"": 0.0, ""delta_6"": 0.0, ""delta_7"": 0.0, ""delta_8"": 0.0, ""delta_9"": 0.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 0.0, ""firewall_side_asym_delta"": 0.0, ""front_bumper_left_delta"": 84.0, ""front_bumper_right_delta"": -2.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 0.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 0.0, ""front_firewall_right_delta"": 0.0, ""front_left_right_asym_delta"": 86.0, ""front_left_right_bumper_asymmetry"": 86.0, ""front_structural_delta"": 0.0, ""front_structural_delta_median"": 0.0, ""front_total_length_shortening"": 33.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 33.0}",33.0,0.0,86.0,,32.23,closingSpeed,8.952777777777778,58951.96511959876,1471.0,1310.0,4281.0,1767.0,2628.0,1177.0,32.23,32.23,270.0,0.0,0.0,285.0,0.0,0.0,NOT APPLICABLE,DIRECT ENGAGEMENT,NOT APPLICABLE,VTP
1631,9077,1959,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,TOYOTA,RAV4,2015,UTILITY VEHICLE,12FDEW2,1,0.0,1390.0,-505.0,439.0,354.0,422.0,434.0,439.0,426.0,297.0,439.0,409.3,411.67936552613367,568927.0,1.0725629122892744,-0.010139262154898607,-0.009336325824364469,0.7612267250821467,0.08966046002190581,0.09616648411829135,0.0682519383518341,-0.5531215772179627,"{""a_pillar_base_asym_delta"": 2.0, ""delta_1"": 439.0, ""delta_10"": -6.0, ""delta_11"": -6.0, ""delta_12"": -2.0, ""delta_13"": 0.0, ""delta_14"": 40.0, ""delta_15"": 15.0, ""delta_16"": -66.0, ""delta_17"": 9.0, ""delta_18"": -9.0, ""delta_19"": 419.0, ""delta_2"": 207.0, ""delta_20"": 420.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -4.0, ""delta_5"": 1.0, ""delta_6"": -6.0, ""delta_7"": -6.0, ""delta_8"": -4.0, ""delta_9"": 1.0, ""door_leading_lower_asym_delta"": 0.0, ""door_leading_upper_asym_delta"": 5.0, ""door_trailing_lower_asym_delta"": 0.0, ""door_trailing_upper_asym_delta"": 5.0, ""firewall_side_asym_delta"": -25.0, ""front_bumper_left_delta"": 420.0, ""front_bumper_right_delta"": 419.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 207.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 15.0, ""front_firewall_right_delta"": 40.0, ""front_left_right_asym_delta"": 1.0, ""front_left_right_bumper_asymmetry"": 1.0, ""front_structural_delta"": 207.0, ""front_structural_delta_median"": 207.0, ""front_total_length_shortening"": 439.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 439.0}",439.0,207.0,1.0,,56.58,closingSpeed,15.716666666666665,227252.52222222218,1840.0,1635.0,4565.0,1826.0,2657.0,1200.0,56.58,56.58,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
1632,9078,1960,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,VOLKSWAGEN,GOLF,2015,TWO DOOR SEDAN,12FDEW2,1,0.0,1104.0,0.0,356.0,237.0,332.0,356.0,324.0,299.0,258.0,356.0,311.7,313.9119303244144,344116.8,1.1421238370227784,-0.029836381135707277,-0.006293980161369281,0.6247877758913413,0.07281009110021022,0.08315814062135016,0.04549085488094629,0.0,"{""a_pillar_base_asym_delta"": 3.0, ""delta_1"": 353.0, ""delta_10"": -4.0, ""delta_11"": -2.0, ""delta_12"": 1.0, ""delta_13"": 4.0, ""delta_14"": 4.0, ""delta_15"": 1.0, ""delta_16"": -35.0, ""delta_17"": 12.0, ""delta_18"": -4.0, ""delta_19"": 258.0, ""delta_2"": 215.0, ""delta_20"": 237.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": -2.0, ""delta_5"": -2.0, ""delta_6"": -5.0, ""delta_7"": -4.0, ""delta_8"": 1.0, ""delta_9"": -1.0, ""door_leading_lower_asym_delta"": 1.0, ""door_leading_upper_asym_delta"": 0.0, ""door_trailing_lower_asym_delta"": 2.0, ""door_trailing_upper_asym_delta"": -2.0, ""firewall_side_asym_delta"": -3.0, ""front_bumper_left_delta"": 237.0, ""front_bumper_right_delta"": 258.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 215.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 1.0, ""front_firewall_right_delta"": 4.0, ""front_left_right_asym_delta"": -21.0, ""front_left_right_bumper_asymmetry"": -21.0, ""front_structural_delta"": 215.0, ""front_structural_delta_median"": 215.0, ""front_total_length_shortening"": 353.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 353.0}",353.0,215.0,-21.0,,56.12,closingSpeed,15.588888888888889,189185.9761111111,1557.0,1307.0,4281.0,1767.0,2628.0,1216.0,56.12,56.12,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
1633,9079,1961,1,frontal_barrier,subject_vehicle,A_ProfileValid,0,0,0,0,0,,NISSAN,SENTRA,2015,FOUR DOOR SEDAN,12FDEW3,1,0.0,1471.0,-408.0,510.0,252.0,428.0,500.0,510.0,488.0,328.0,510.0,443.2,450.9926828674718,651947.2,1.1507220216606497,0.04760830324909753,0.02877892668782342,0.8391329150028523,0.09586848366861345,0.11031797534068787,0.08044640015774694,-0.4654877353108956,"{""a_pillar_base_asym_delta"": 3.0, ""delta_1"": 504.0, ""delta_10"": 4.0, ""delta_11"": 11.0, ""delta_12"": 57.0, ""delta_13"": 60.0, ""delta_14"": 66.0, ""delta_15"": 61.0, ""delta_16"": -20.0, ""delta_17"": 3.0, ""delta_18"": -29.0, ""delta_19"": 537.0, ""delta_2"": 271.0, ""delta_20"": 458.0, ""delta_21"": 0.0, ""delta_3"": null, ""delta_4"": 4.0, ""delta_5"": 8.0, ""delta_6"": 4.0, ""delta_7"": 11.0, ""delta_8"": 5.0, ""delta_9"": 9.0, ""door_leading_lower_asym_delta"": 7.0, ""door_leading_upper_asym_delta"": 4.0, ""door_trailing_lower_asym_delta"": 7.0, ""door_trailing_upper_asym_delta"": 4.0, ""firewall_side_asym_delta"": -5.0, ""front_bumper_left_delta"": 458.0, ""front_bumper_right_delta"": 537.0, ""front_engine_block_delta"": 0.0, ""front_engine_front_delta"": 271.0, ""front_firewall_center_delta"": null, ""front_firewall_left_delta"": 61.0, ""front_firewall_right_delta"": 66.0, ""front_left_right_asym_delta"": -79.0, ""front_left_right_bumper_asymmetry"": -79.0, ""front_structural_delta"": 271.0, ""front_structural_delta_median"": 271.0, ""front_total_length_shortening"": 504.0, ""rear_total_length_shortening"": null, ""total_length_shortening"": 504.0}",504.0,271.0,-79.0,,56.69,closingSpeed,15.747222222222222,185361.31826774692,1495.0,1304.0,4623.0,1753.0,2699.0,1143.0,56.69,56.69,0.0,0.0,0.0,0.0,0.0,0.0,DIRECT ENGAGEMENT,NOT APPLICABLE,NOT APPLICABLE,VTB
