category,flag,test_id,test_no,vehicle_id,impact_family,vehicle_role,quality_tier,is_profile_tier,is_audit_only_tier,VDI,PDOF,CRHDST,C_profile_max_mm,C_mean_mm,reason
pdof_family_mismatch,flag_pdof_family_mismatch,3517,14278,4203,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,334.0,334.0,98.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3515,14279,4201,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,200.0,200.0,100.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3512,14284,4197,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS3,297.0,229.0,229.0,119.2,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3512,14284,4197,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS3,297.0,229.0,229.0,119.2,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3524,14285,4212,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,281.0,281.0,89.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3524,14285,4212,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,281.0,281.0,89.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3525,14286,4214,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,231.0,231.0,111.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3526,14288,4215,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,379.0,224.0,55.7,negative_dpd_present
crhdst_dpd_disagreement,flag_crhdst_lt_dpdmax,3503,14290,4184,frontal_barrier,subject_vehicle,A_ProfileValid,1,0,12FDEW3,0.0,568.0,634.0,577.1999999999999,crhdst_dpd_disagreement
negative_dpd_present,flag_dpd_negative,3499,14291,4179,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,293.0,263.0,99.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3504,14293,4185,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,325.0,305.0,111.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3522,14297,4210,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,223.0,211.0,129.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3544,14320,4241,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,347.0,326.0,163.7,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3544,14320,4241,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,347.0,326.0,163.7,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3534,14364,4225,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,320.0,320.0,155.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3558,14380,4260,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,270.0,188.0,188.0,49.7,negative_dpd_present
crhdst_dpd_disagreement,flag_crhdst_lt_dpdmax,3551,14381,4250,frontal_barrier,subject_vehicle,A_ProfileValid,1,0,12FDEW3,0.0,487.0,656.0,602.9000000000001,crhdst_dpd_disagreement
negative_dpd_present,flag_dpd_negative,3560,14382,4263,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,347.0,325.0,104.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3561,14383,4265,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,158.0,134.0,62.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3542,14388,4238,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,186.0,166.0,109.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3594,14428,4308,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,159.0,159.0,77.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3595,14429,4309,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,225.0,225.0,86.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3595,14429,4309,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,225.0,225.0,86.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3605,14432,4322,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,336.0,336.0,84.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3604,14434,4321,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,290.0,290.0,106.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3604,14434,4321,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,290.0,290.0,106.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3603,14435,4320,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,191.0,191.0,103.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3555,14436,4257,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,139.0,139.0,102.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3556,14437,4258,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,326.0,326.0,103.0,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3556,14437,4258,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,326.0,326.0,103.0,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3619,14440,4340,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,154.0,144.0,93.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3577,14450,4285,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,284.0,284.0,83.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3577,14450,4285,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,284.0,284.0,83.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3578,14451,4287,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,171.0,171.0,85.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3581,14459,4291,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,191.0,191.0,112.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3582,14460,4292,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,290.0,290.0,93.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3582,14460,4292,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,290.0,290.0,93.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3608,14463,4327,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,212.0,195.0,130.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3573,14464,4281,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,211.0,180.0,121.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3644,14467,4371,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,116.0,94.0,54.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3642,14468,4368,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,322.0,320.0,105.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3616,14469,4336,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,367.0,354.0,182.0,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3616,14469,4336,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,367.0,354.0,182.0,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3667,14482,4399,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,222.0,221.0,156.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3707,14494,4446,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,374.0,349.0,125.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3721,14501,4463,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,204.0,204.0,112.6,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3721,14501,4463,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,204.0,204.0,112.6,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3722,14505,4464,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,183.0,183.0,39.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3722,14505,4464,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,183.0,183.0,39.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3727,14507,4471,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,286.0,286.0,100.3,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3727,14507,4471,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,286.0,286.0,100.3,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3625,14973,4347,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,362.0,360.0,186.4,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3650,14988,4378,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,188.0,188.0,94.2,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3651,14989,4379,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,331.0,331.0,110.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3651,14989,4379,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,331.0,331.0,110.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3660,14997,4390,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,204.0,204.0,58.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3660,14997,4390,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,204.0,204.0,58.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3597,15002,4312,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,157.0,155.0,113.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3598,15003,4313,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,259.0,236.0,84.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3601,15006,4317,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,181.0,181.0,123.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3680,15008,4414,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,303.0,303.0,122.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3680,15008,4414,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,303.0,303.0,122.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3635,15022,4360,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,232.0,229.0,164.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3696,15025,4432,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,210.0,210.0,56.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3696,15025,4432,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,210.0,210.0,56.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3643,15028,4369,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,248.0,248.0,125.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3704,15030,4441,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,326.0,326.0,100.9,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3704,15030,4441,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,326.0,326.0,100.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3706,15031,4445,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,204.0,193.0,120.1,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3705,15033,4443,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,189.0,189.0,91.4,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3732,15049,4477,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,320.0,190.0,75.3,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3733,15063,4479,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,209.0,199.0,139.5,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3742,15066,4491,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,195.0,195.0,99.3,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3742,15066,4491,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,195.0,195.0,99.3,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3743,15067,4492,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,349.0,202.0,67.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3747,15071,4497,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,195.0,71.0,24.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3749,15072,4499,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,402.0,402.0,148.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3749,15072,4499,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,402.0,402.0,148.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3751,15076,4503,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,232.0,229.0,147.6,negative_dpd_present
lencnt_out_of_range,flag_lencnt_out_of_range,3754,15081,4507,frontal_barrier,subject_vehicle,B_ProfilePartial,1,0,12FDEW2,0.0,532.0,532.0,510.4,lencnt_out_of_range
negative_dpd_present,flag_dpd_negative,3755,15084,4509,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS3,297.0,233.0,230.0,135.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3753,15090,4506,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,216.0,216.0,101.1,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3753,15090,4506,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,216.0,216.0,101.1,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3760,15093,4516,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,194.0,186.0,130.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3762,15095,4519,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,164.0,153.0,68.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3761,15096,4518,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,177.0,171.0,114.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3776,15179,4539,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,170.0,170.0,85.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3778,15183,4541,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,178.0,163.0,29.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3779,15200,4542,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,387.0,219.0,114.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3784,15238,4548,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,379.0,379.0,117.3,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3784,15238,4548,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,379.0,379.0,117.3,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3788,15251,4553,side,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,152.0,109.0,65.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3782,15252,4546,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,335.0,335.0,96.5,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3782,15252,4546,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,335.0,335.0,96.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3763,15253,4520,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,362.0,362.0,95.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3773,15260,4534,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,205.0,208.0,46.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3773,15260,4534,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,205.0,208.0,46.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3789,15263,4555,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,271.0,271.0,139.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3794,15264,4563,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,172.0,160.0,109.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3802,15300,4573,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,431.0,431.0,143.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3802,15300,4573,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,431.0,431.0,143.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3801,15301,4572,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,130.0,130.0,72.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3799,15303,4569,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,161.0,148.0,104.1,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3799,15303,4569,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,161.0,148.0,104.1,side_imppnt_mismatch
pdof_family_mismatch,flag_pdof_family_mismatch,3806,15304,4578,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,379.0,379.0,148.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3804,15306,4576,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,182.0,182.0,84.8,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3805,15307,4577,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,352.0,352.0,93.9,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3808,15308,4582,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPEW2,297.0,159.0,154.0,103.1,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3809,15309,4583,side,subject_vehicle,A_ProfileValid,1,0,09LPAN3,285.0,287.0,287.0,131.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3812,15313,4586,side,subject_vehicle,A_ProfileValid,1,0,10LPAS2,285.0,188.0,114.0,44.4,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3815,15314,4590,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,93.0,50.0,31.5,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3817,15320,4593,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LPEW2,297.0,155.0,155.0,95.2,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3819,15321,4596,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,264.0,264.0,78.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3819,15321,4596,side,subject_vehicle,B_ProfilePartial,1,0,10LPAN3,0.0,264.0,264.0,78.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3822,15325,4599,side,subject_vehicle,A_ProfileValid,1,0,10LPAS3,285.0,322.0,322.0,79.1,negative_dpd_present
side_imppnt_mismatch,flag_side_imppnt_mismatch,3824,15327,4603,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,199.0,156.0,107.4,side_imppnt_mismatch
side_imppnt_mismatch,flag_side_imppnt_mismatch,3826,15329,4606,side_impactor,subject_vehicle,A_ProfileValid,1,0,10LPAS2,297.0,172.0,165.0,113.7,side_imppnt_mismatch
negative_dpd_present,flag_dpd_negative,3841,15350,4627,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,319.0,319.0,95.6,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3841,15350,4627,side,subject_vehicle,B_ProfilePartial,1,0,09LPAN3,0.0,319.0,319.0,95.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3842,15351,4629,side_impactor,subject_vehicle,A_ProfileValid,1,0,09LYEW2,297.0,107.0,107.0,69.0,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3533,15361,4224,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,268.0,43.0,-79.9,negative_dpd_present
cmean_negative,flag_cmean_negative,3533,15361,4224,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,268.0,43.0,-79.9,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3533,15361,4224,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,268.0,43.0,-79.9,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3576,15362,4284,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,315.0,20.0,-99.8,negative_dpd_present
cmean_negative,flag_cmean_negative,3576,15362,4284,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,315.0,20.0,-99.8,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3576,15362,4284,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,315.0,20.0,-99.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3627,15363,4349,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,160.0,31.0,-34.8,negative_dpd_present
cmean_negative,flag_cmean_negative,3627,15363,4349,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,160.0,31.0,-34.8,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3627,15363,4349,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,160.0,31.0,-34.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3620,15365,4341,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,253.0,17.0,-81.4,negative_dpd_present
cmean_negative,flag_cmean_negative,3620,15365,4341,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,253.0,17.0,-81.4,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3620,15365,4341,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,253.0,17.0,-81.4,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3591,15366,4304,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,141.0,141.0,85.3,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3482,15367,4156,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,318.0,33.0,-99.2,negative_dpd_present
cmean_negative,flag_cmean_negative,3482,15367,4156,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,318.0,33.0,-99.2,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3482,15367,4156,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,318.0,33.0,-99.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3621,15368,4342,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,226.0,54.0,-93.6,negative_dpd_present
cmean_negative,flag_cmean_negative,3621,15368,4342,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,226.0,54.0,-93.6,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3621,15368,4342,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,226.0,54.0,-93.6,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3563,15369,4267,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,204.0,28.0,-62.5,negative_dpd_present
cmean_negative,flag_cmean_negative,3563,15369,4267,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,204.0,28.0,-62.5,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3563,15369,4267,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,204.0,28.0,-62.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3590,15370,4302,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,213.0,18.0,-73.5,negative_dpd_present
cmean_negative,flag_cmean_negative,3590,15370,4302,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,213.0,18.0,-73.5,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3590,15370,4302,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,213.0,18.0,-73.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3626,15371,4348,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,196.0,8.0,-68.5,negative_dpd_present
cmean_negative,flag_cmean_negative,3626,15371,4348,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,196.0,8.0,-68.5,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3626,15371,4348,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,196.0,8.0,-68.5,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3535,15373,4227,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,126.0,126.0,76.6,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3536,15374,4228,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,166.0,28.0,-46.7,negative_dpd_present
cmean_negative,flag_cmean_negative,3536,15374,4228,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,166.0,28.0,-46.7,cmean_negative
pdof_family_mismatch,flag_pdof_family_mismatch,3536,15374,4228,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,166.0,28.0,-46.7,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3634,15378,4358,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,276.0,276.0,90.8,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3634,15378,4358,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,276.0,276.0,90.8,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3765,15380,4523,side_impactor,subject_vehicle,A_ProfileValid,1,0,,297.0,163.0,163.0,95.7,negative_dpd_present
negative_dpd_present,flag_dpd_negative,3734,15381,4480,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,282.0,282.0,85.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3734,15381,4480,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,282.0,282.0,85.1,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3712,15382,4452,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,330.0,330.0,115.2,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3712,15382,4452,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,330.0,330.0,115.2,pdof_family_mismatch
negative_dpd_present,flag_dpd_negative,3710,15383,4450,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,327.0,327.0,109.1,negative_dpd_present
pdof_family_mismatch,flag_pdof_family_mismatch,3710,15383,4450,side,subject_vehicle,B_ProfilePartial,1,0,,0.0,327.0,327.0,109.1,pdof_family_mismatch
